text,id,author_id,edit_history_tweet_ids,created_at,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning 'CESS', a decentralized storage startup, and +4 for being a company in the blockchain space, though it doesn't explicitly mention 'blockchain'. The category reflects the tweet's focus on decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning a blockchain-related startup, CESS, and an additional 2 points for the context of decentralized storage, which is highly relevant to blockchain technology. The category 'Decentralized Storage' reflects the tweet's focus on CESS's DeShare airdrop and the future of decentralized storage."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, which is related to blockchain technology, hence the score of 6. The category is 'Decentralized Storage' due to the explicit mention of this technology in the tweet."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning a blockchain-related concept (decentralized storage) and +4 for referring to a specific company (CESS) involved in blockchain technology, leading to a total of 6. The category 'Decentralized Storage' is chosen as the tweet focuses on CESS's service in this area."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 6 due to its mention of decentralized storage and an airdrop, which implies a blockchain-related project. The category 'Decentralized Storage' is chosen as it directly references the tweet's focus on CESS DeShare, a service in this field."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating a blockchain-related project, but it does not explicitly mention a startup or company, hence the score of 6. The category 'Decentralized Storage' directly reflects the tweet's focus on this technology."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, which is relevant to blockchain technology, hence a score of 6. The category is 'Decentralized Storage' as it directly references this technology."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning 'decentralized storage' and +4 for referring to CESS, a company in this space. The category reflects the tweet's focus on decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263618282135749,1711586305056923648,['1902263618282135749'],2025-03-19T07:39:23.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263618282135749,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Seema Sahani,https://x.com/seemtk45,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, which is relevant to blockchain technology, hence a score of 6. The category 'Decentralized Storage' is chosen as it directly relates to the tweet's main topic."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263587709526154,1824552318664069121,['1902263587709526154'],2025-03-19T07:39:16.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263587709526154,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Raphael Ezegold,https://x.com/Ezegold0806,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop from CESS, suggesting a blockchain-related project, though it does not explicitly mention it as a startup or company. The score reflects the blockchain connection but lacks a clear startup or company mention."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263587709526154,1824552318664069121,['1902263587709526154'],2025-03-19T07:39:16.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263587709526154,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Raphael Ezegold,https://x.com/Ezegold0806,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating a project in the blockchain space, but does not explicitly mention it as a startup or company, hence the score of 6. The category 'Decentralized Storage' is chosen due to the tweet's focus on CESS DeShare and decentralized storage solutions."
